order_id,customer_id,order_date,region_id,store_id,order_status,shipping_method,shipping_cost,discount_amount,tax_amount,order_total
50765,5372,2025-04-13,8,19,Completed,Standard,6.98,5.39,12.22,193.81
50766,4622,2025-03-19,2,4,Completed,Next-Day,18.26,13.64,8.59,149.57
50767,4200,2025-02-27,7,16,Completed,Express,14.51,1.6,6.18,108.95
50768,13823,2024-02-18,8,19,Completed,Standard,6.92,8.51,12.26,194.31
50769,8736,2025-12-24,1,3,Completed,Next-Day,17.68,0.54,0.71,28.57
50770,5017,2025-09-12,2,4,Returned,Express,12.2,1.9,3.57,66.82
50771,413,2025-08-20,3,8,Completed,Express,12.0,28.9,15.91,255.26
50772,3157,2024-04-24,1,2,Completed,Standard,4.92,26.71,12.12,190.2
50773,8257,2025-10-17,2,4,Completed,Next-Day,19.22,5.01,13.28,222.22
50774,8142,2025-12-08,7,17,Completed,Express,16.77,1.93,0.95,31.34
50775,14159,2025-12-29,2,4,Completed,Economy,2.93,3.27,0.53,11.09
50776,6973,2024-12-15,3,8,Completed,Next-Day,18.01,7.34,43.84,688.11
50777,4650,2025-09-26,2,4,Completed,Standard,4.6,1.02,1.36,25.4
50778,3578,2024-09-30,5,10,Completed,Economy,3.01,0.0,15.72,243.37
50779,4066,2024-10-11,8,20,Completed,Standard,8.02,0.0,17.72,278.84
50780,1432,2024-06-20,5,11,Returned,Standard,5.05,17.9,36.54,563.66
50781,12113,2023-09-26,8,18,Completed,Express,16.58,11.76,3.89,76.02
50782,12285,2025-12-31,1,2,Completed,Economy,2.27,14.14,9.31,144.6
50783,8285,2024-05-26,6,13,Completed,Standard,6.12,16.45,25.4,394.36
50784,3336,2024-10-11,3,5,Completed,Express,10.64,3.16,6.63,111.93
50785,1089,2025-04-25,1,3,Returned,Standard,4.2,3.03,21.39,331.2
50786,135,2025-07-02,7,17,Returned,Standard,6.09,5.29,50.77,782.19
50787,11001,2025-10-04,1,3,Completed,Express,13.34,1.29,33.35,523.12
50788,202,2025-11-24,2,4,Completed,Standard,4.34,57.43,12.06,188.69
50789,5166,2024-05-16,3,5,Completed,Economy,2.81,5.95,61.52,943.2
50790,10774,2025-10-14,7,16,Completed,Standard,6.14,8.48,50.4,776.48
50791,8164,2023-11-04,7,17,Completed,Standard,6.84,8.18,1.72,33.1
50792,6055,2025-05-30,8,18,Completed,Next-Day,32.54,30.06,8.42,161.22
50793,5612,2025-09-21,2,4,Completed,Standard,4.84,14.9,4.14,68.1
50794,8454,2025-12-31,7,17,Completed,Express,16.68,74.57,19.79,319.19
50795,12716,2025-03-24,3,8,Completed,Standard,4.04,64.61,44.42,682.97
50796,11329,2025-10-03,6,12,Completed,Standard,6.21,18.31,21.94,341.54
50797,4844,2025-09-07,7,16,Completed,Express,18.8,6.28,2.49,56.89
50798,5817,2024-05-04,7,16,Completed,Express,16.16,72.48,28.75,455.65
50799,5115,2024-10-17,2,4,Returned,Standard,4.31,4.12,11.15,174.69
50800,3300,2025-09-05,3,8,Completed,Standard,4.33,1.61,5.89,94.3
50801,9586,2025-01-30,4,9,Completed,Next-Day,20.19,10.0,9.01,157.95
50802,11932,2025-03-28,3,5,Completed,Express,10.15,6.82,56.47,873.29
50803,3287,2025-08-14,7,16,Completed,Standard,6.98,17.49,14.72,232.03
50804,7467,2024-07-15,5,10,Completed,Standard,5.49,32.65,11.1,175.1
50805,14745,2025-09-26,8,19,Completed,Standard,6.97,2.29,3.05,53.59
50806,12900,2025-05-21,3,7,Completed,Express,12.54,5.03,1.41,34.06
50807,12687,2025-09-11,7,17,Completed,Standard,6.1,27.35,21.1,328.65
50808,7950,2025-05-18,5,11,Completed,Standard,5.51,2.38,4.3,71.27
50809,10624,2024-02-24,8,18,Completed,Standard,7.18,0.0,20.43,319.48
50810,13081,2024-02-14,1,1,Completed,Standard,4.06,0.0,19.93,308.67
50811,14448,2024-03-07,2,4,Completed,Economy,2.49,0.0,17.71,273.14
50812,3899,2025-03-26,7,17,Completed,Express,18.32,28.57,24.62,394.68
50813,7811,2025-07-08,5,11,Completed,Standard,4.83,31.13,15.3,238.74
50814,822,2024-07-19,3,5,Completed,Standard,4.09,7.13,9.28,146.0
50815,8738,2025-07-13,3,5,Completed,Express,10.04,12.02,18.03,285.61
50816,3899,2024-08-08,7,17,Completed,Express,16.55,11.25,11.94,199.08
50817,1879,2025-09-17,1,3,Completed,Express,10.89,37.39,10.47,170.93
50818,11144,2025-12-14,1,3,Completed,Express,12.25,1.24,1.65,37.47
50819,11292,2024-09-15,1,1,Returned,Standard,4.13,19.88,12.7,198.25
50820,3192,2024-08-02,3,5,Completed,Next-Day,16.6,0.62,0.82,29.16
50821,12871,2025-09-30,1,1,Completed,Standard,3.99,19.59,26.06,402.3
50822,7401,2023-06-15,4,9,Completed,Standard,4.72,6.88,1.93,34.18
50823,810,2024-09-05,3,8,Completed,Standard,4.54,0.0,1.79,31.97
50824,9184,2025-09-11,2,4,Completed,Standard,4.46,0.0,2.38,40.88
50825,9179,2025-06-01,7,17,Completed,Express,18.46,24.26,30.51,484.86
50826,9602,2024-09-18,8,18,Completed,Express,17.99,6.23,15.9,261.05
50827,9303,2025-12-31,3,5,Completed,Economy,2.33,110.9,23.76,365.53
50828,12136,2025-12-31,8,19,Completed,Standard,8.29,4.84,6.43,106.64
50829,2812,2023-10-15,2,4,Completed,Express,11.46,1.79,1.49,34.26
50830,14068,2025-08-01,6,14,Completed,Express,15.04,13.32,21.08,337.23
50831,9828,2025-03-13,2,4,Completed,Express,11.3,38.38,47.15,732.04
50832,6720,2025-11-16,4,9,Completed,Express,13.91,35.76,37.24,583.17
50833,14011,2025-05-06,7,17,Returned,Standard,6.4,0.0,6.89,111.72
50834,1194,2025-12-29,7,17,Completed,Economy,3.64,43.34,18.59,287.85
50835,11688,2025-01-04,5,11,Completed,Standard,5.26,8.65,13.8,216.26
50836,10606,2025-06-06,1,3,Completed,Economy,2.17,4.99,3.15,50.27
50837,4992,2025-06-13,1,3,Completed,Standard,4.46,10.36,16.97,263.8
50838,12034,2025-11-21,1,2,Completed,Standard,4.61,12.06,2.97,50.02
50839,1146,2025-02-06,2,4,Returned,Standard,4.34,5.25,22.46,347.67
50840,6292,2025-08-01,1,3,Cancelled,Standard,4.14,3.43,6.33,100.92
50841,8867,2025-01-14,4,9,Completed,Express,13.85,0.0,6.03,105.99
50842,5892,2024-02-10,5,10,Completed,Next-Day,23.85,0.37,2.7,65.19
50843,7175,2024-11-24,2,4,Completed,Standard,4.65,71.69,19.68,305.51
50844,115,2023-07-01,2,4,Completed,Express,11.95,2.73,11.1,181.56
50845,10963,2024-10-08,1,1,Completed,Standard,4.64,7.39,14.7,229.35
50846,13099,2024-11-15,3,7,Completed,Standard,4.12,0.0,3.86,63.16
50847,3223,2024-08-18,3,8,Completed,Standard,4.35,0.0,3.1,51.76
50848,13805,2024-03-26,7,16,Completed,Express,14.47,16.94,18.59,298.64
50849,12015,2025-02-03,8,19,Completed,Standard,7.74,32.46,10.08,161.83
50850,5578,2024-10-10,7,16,Completed,Standard,7.38,4.74,30.41,472.19
50851,14659,2025-07-11,6,15,Completed,Economy,3.41,26.46,44.22,679.41
50852,3934,2025-11-17,7,17,Completed,Standard,6.55,3.61,1.43,28.43
50853,14673,2025-11-28,1,1,Completed,Standard,4.27,161.67,36.45,561.43
50854,11249,2025-06-03,3,7,Completed,Economy,2.33,38.41,16.64,256.72
50855,2821,2025-08-08,2,4,Completed,Economy,2.95,1.01,33.25,511.24
50856,13869,2024-11-04,2,4,Returned,Standard,4.83,16.99,8.62,136.58
50857,1698,2024-12-23,4,9,Completed,Standard,4.72,11.55,6.03,96.84
50858,13778,2025-08-08,7,16,Completed,Standard,6.78,10.61,21.37,333.46
50859,14292,2025-11-26,2,4,Completed,Standard,4.55,3.9,0.82,17.06
50860,1318,2024-11-19,1,3,Completed,Economy,2.62,63.36,42.82,657.18
50861,7222,2025-12-31,4,9,Completed,Express,11.91,15.32,5.69,98.88
50862,10465,2024-06-18,5,11,Completed,Standard,4.96,6.99,5.21,84.59
50863,4617,2025-07-18,1,3,Completed,Standard,4.15,10.86,8.36,131.89
50864,2643,2025-10-14,3,6,Completed,Standard,3.95,12.1,1.98,34.16
50865,8326,2025-12-31,2,4,Completed,Express,12.15,8.26,7.64,129.0
50866,11771,2025-03-07,7,16,Completed,Standard,6.49,0.0,16.58,259.93
50867,10220,2025-02-22,4,9,Completed,Standard,4.88,6.13,8.15,129.49
50868,6821,2025-04-02,8,20,Returned,Standard,7.11,23.41,19.8,309.83
50869,14072,2024-10-03,7,16,Completed,Standard,6.12,0.0,3.79,64.01
50870,3982,2024-03-12,3,8,Completed,Next-Day,18.98,53.76,15.06,249.13
50871,7490,2025-12-31,5,11,Completed,Standard,5.45,99.25,27.79,430.25
50872,12365,2025-08-03,5,11,Completed,Economy,2.55,0.0,9.71,151.04
50873,4120,2025-08-22,1,1,Completed,Standard,4.33,33.68,45.35,697.55
50874,12484,2025-11-08,1,2,Completed,Standard,4.47,41.48,10.63,166.97
50875,5231,2025-04-12,2,4,Completed,Standard,4.84,0.0,33.17,511.88
50876,1056,2025-07-26,4,9,Completed,Economy,2.64,4.92,6.54,102.6
50877,272,2025-03-12,6,14,Completed,Express,14.33,88.59,55.93,869.22
50878,14188,2025-11-04,4,9,Returned,Express,12.48,0.53,0.33,17.55
50879,6724,2025-03-20,3,5,Completed,Next-Day,16.15,41.83,45.87,717.33
50880,11858,2025-08-23,5,11,Completed,Standard,5.5,0.85,13.27,208.4
50881,5647,2025-12-31,1,1,Completed,Next-Day,17.43,32.5,9.7,165.64
50882,7863,2025-11-23,4,9,Completed,Standard,3.84,10.61,6.68,105.99
50883,11931,2024-03-10,1,2,Completed,Express,12.23,0.0,2.43,49.36
50884,10129,2025-12-31,3,5,Completed,Standard,3.95,0.0,32.79,505.13
50885,8070,2025-11-21,3,5,Completed,Economy,2.13,64.78,18.14,279.41
50886,9788,2025-09-13,4,9,Completed,Next-Day,22.01,7.99,2.7,63.34
50887,4561,2025-10-25,8,19,Completed,Express,19.54,65.39,36.8,582.1
50888,4844,2025-08-22,7,17,Completed,Standard,7.87,11.67,17.95,282.19
50889,961,2024-10-24,4,9,Completed,Express,13.44,0.0,36.1,565.22
50890,5060,2025-10-23,4,9,Completed,Next-Day,17.99,1.27,1.68,43.73
50891,5145,2024-12-13,3,8,Completed,Standard,3.79,119.89,20.96,324.16
50892,4097,2024-10-22,7,17,Completed,Standard,6.14,1.52,0.96,20.82
50893,6975,2024-03-11,2,4,Completed,Next-Day,18.08,0.83,24.45,391.88
50894,13115,2025-09-11,5,11,Completed,Standard,5.24,2.91,3.87,64.37
50895,12409,2024-03-13,5,11,Cancelled,Standard,4.76,1.31,2.97,50.12
50896,9468,2025-09-29,2,4,Completed,Next-Day,18.59,0.0,1.08,35.09
50897,1086,2025-07-18,6,12,Completed,Standard,5.48,19.12,5.36,87.34
50898,2824,2024-04-19,6,14,Completed,Express,15.13,3.39,20.33,325.91
50899,5535,2025-10-11,3,8,Completed,Standard,4.16,5.35,7.12,112.94
50900,12473,2025-10-23,2,4,Completed,Economy,2.72,10.55,42.95,659.22
50901,7178,2024-09-11,1,1,Completed,Standard,5.09,19.28,17.14,267.05
50902,5413,2024-02-28,1,1,Cancelled,Express,12.56,0.0,33.34,522.14
50903,3740,2025-12-31,2,4,Completed,Standard,5.06,15.02,4.44,72.99
50904,13212,2025-11-26,6,13,Completed,Standard,5.84,155.11,27.06,419.53
50905,2446,2024-04-12,1,2,Completed,Standard,4.37,0.0,38.96,599.87
50906,9628,2025-04-21,7,16,Completed,Next-Day,25.26,6.92,9.2,165.9
50907,3989,2025-06-11,5,10,Completed,Standard,5.41,2.59,21.81,338.74
50908,5166,2023-12-15,3,6,Completed,Standard,4.54,0.0,5.5,88.58
50909,7465,2025-12-31,2,4,Completed,Standard,4.6,12.86,2.1,36.72
50910,6833,2025-12-31,1,3,Completed,Next-Day,19.27,42.7,24.99,401.25
50911,13123,2024-11-17,5,10,Completed,Express,14.83,141.66,35.49,557.26
50912,8143,2023-12-20,6,12,Completed,Standard,6.25,78.94,24.82,385.71
50913,12840,2025-01-03,2,4,Completed,Next-Day,20.42,0.0,33.47,532.07
50914,1791,2025-01-08,2,4,Completed,Next-Day,22.59,0.0,2.72,64.15
50915,3281,2023-10-14,3,6,Completed,Standard,4.12,0.0,4.07,66.37
50916,3984,2025-10-31,1,1,Completed,Economy,2.98,1.66,3.37,54.55
50917,11928,2024-09-08,1,1,Completed,Express,10.19,15.16,6.02,102.15
50918,1016,2025-10-02,2,4,Completed,Express,13.58,0.0,8.93,150.06
50919,13015,2025-03-01,4,9,Completed,Express,12.92,18.69,24.18,382.54
50920,2969,2024-06-14,4,9,Completed,Standard,4.44,25.71,14.59,227.42
50921,8742,2024-02-10,5,11,Cancelled,Standard,5.23,4.91,6.53,105.01
50922,2143,2025-11-23,1,1,Completed,Next-Day,19.38,2.06,2.74,61.25
50923,7256,2025-06-21,1,2,Cancelled,Standard,3.7,0.0,2.44,41.05
50924,9712,2025-08-19,1,1,Completed,Standard,4.95,0.0,0.81,17.4
50925,14639,2025-11-28,2,4,Completed,Standard,4.89,50.44,41.74,642.97
50926,13149,2025-05-08,3,5,Completed,Standard,4.09,13.27,10.65,166.85
50927,14203,2025-11-19,5,11,Completed,Next-Day,21.67,0.0,23.02,373.54
50928,10467,2025-04-26,3,7,Completed,Standard,4.84,112.55,33.77,521.04
50929,9702,2024-03-11,1,1,Completed,Express,11.66,0.64,28.74,450.97
50930,9931,2023-08-25,4,9,Completed,Express,12.44,0.0,7.68,129.85
50931,12402,2023-12-30,2,4,Completed,Standard,4.43,4.62,6.15,98.42
50932,2077,2024-10-30,6,13,Completed,Standard,6.58,17.42,8.57,137.62
50933,2642,2024-07-09,3,8,Completed,Economy,2.17,0.0,1.97,32.23
50934,4531,2023-05-29,7,16,Completed,Standard,6.94,0.0,0.4,12.99
50935,6193,2025-12-31,4,9,Completed,Express,12.69,17.67,9.4,156.34
50936,2448,2025-02-01,6,13,Cancelled,Standard,6.21,8.06,3.2,55.08
50937,4653,2025-10-31,2,4,Completed,Standard,4.96,41.77,23.24,360.21
50938,6225,2025-08-04,8,20,Cancelled,Standard,8.33,3.62,4.81,81.82
50939,9445,2025-03-28,1,1,Completed,Express,10.98,1.69,23.18,365.24
50940,5322,2025-03-15,4,9,Completed,Standard,5.1,30.51,24.68,382.37
50941,2805,2025-08-30,3,6,Completed,Express,9.96,0.0,5.69,97.0
50942,1316,2024-09-20,6,12,Completed,Standard,6.18,3.76,39.01,602.42
50943,1742,2025-08-16,2,4,Completed,Standard,5.13,28.98,50.03,769.87
50944,5567,2023-12-19,1,3,Completed,Standard,3.86,12.21,4.84,77.85
50945,1911,2023-08-18,8,20,Completed,Standard,7.31,5.51,7.92,128.37
50946,4843,2025-02-21,5,10,Completed,Standard,5.17,14.59,18.37,285.95
50947,11581,2024-09-07,1,3,Completed,Standard,4.34,0.0,3.23,53.77
50948,1667,2025-12-31,3,6,Completed,Standard,3.39,74.37,24.48,377.54
50949,3703,2024-11-28,3,7,Completed,Next-Day,17.68,0.0,21.97,353.51
50950,9201,2025-04-24,1,3,Completed,Express,10.23,9.95,15.24,243.17
50951,14589,2025-01-24,3,5,Cancelled,Standard,4.42,25.21,23.25,359.77
50952,7965,2025-11-28,3,6,Completed,Economy,2.42,54.61,28.21,433.58
50953,1535,2025-12-21,4,9,Completed,Next-Day,20.64,71.23,25.52,410.7
50954,13308,2024-12-24,1,1,Completed,Standard,3.85,50.12,44.46,683.42
50955,1622,2024-09-10,4,9,Completed,Express,11.78,7.08,11.71,190.78
50956,9115,2025-10-18,4,9,Completed,Express,12.12,2.08,2.22,46.04
50957,12774,2025-05-25,4,9,Completed,Standard,4.65,34.68,27.6,426.59
50958,5059,2024-11-08,7,16,Completed,Next-Day,26.39,6.76,2.68,67.35
50959,4394,2025-12-28,2,4,Completed,Economy,2.82,47.75,32.93,506.19
50960,11228,2024-11-26,1,3,Completed,Express,11.88,8.6,3.04,58.34
50961,12928,2025-10-27,5,11,Returned,Standard,5.38,0.0,11.98,188.51
50962,7284,2025-12-31,2,4,Completed,Express,11.81,57.38,22.41,354.33
50963,5823,2025-01-12,6,13,Completed,Express,16.32,3.02,13.06,215.99
50964,5502,2024-09-14,4,9,Completed,Next-Day,19.07,0.0,62.25,970.57
50965,11347,2025-10-06,4,9,Completed,Economy,3.05,0.0,67.62,1036.61
50966,4746,2024-12-01,8,19,Completed,Express,18.58,14.77,20.13,326.3
50967,8231,2025-08-30,1,3,Cancelled,Express,12.63,11.86,47.61,740.35
50968,5223,2024-11-22,4,9,Completed,Next-Day,19.22,18.75,20.14,327.11
50969,7602,2024-06-17,2,4,Completed,Standard,5.46,6.57,2.6,45.26
50970,2391,2025-10-02,2,4,Completed,Standard,4.29,104.79,43.96,676.2
50971,6565,2024-07-28,7,17,Completed,Standard,6.8,0.0,1.73,33.25
50972,6947,2023-10-04,7,17,Completed,Standard,7.04,13.31,17.71,277.72
50973,13023,2024-05-14,1,3,Completed,Express,11.39,0.0,1.81,39.04
50974,10515,2024-08-25,5,10,Completed,Express,13.25,0.0,7.51,128.06
50975,8943,2025-03-16,4,9,Completed,Economy,3.22,8.35,11.85,184.33
50976,3672,2025-12-31,2,4,Completed,Standard,4.36,66.93,28.69,442.87
50977,560,2025-05-05,1,1,Completed,Express,10.38,0.0,4.33,76.55
50978,129,2024-10-12,7,17,Completed,Standard,6.41,7.17,1.17,24.32
50979,4016,2025-12-31,1,2,Completed,Express,12.91,0.0,2.45,50.4
50980,5178,2024-01-27,1,2,Completed,Express,11.16,25.34,37.89,590.28
50981,4057,2025-10-24,3,6,Completed,Express,10.82,7.08,9.41,154.66
50982,4033,2024-10-07,4,9,Completed,Standard,5.1,16.51,15.25,238.16
50983,7012,2024-02-18,7,17,Completed,Standard,6.51,22.03,39.36,608.17
50984,12866,2024-06-21,5,10,Completed,Standard,4.77,16.51,56.64,870.62
50985,7671,2025-04-18,2,4,Completed,Economy,2.68,0.0,1.93,32.13
50986,7415,2024-06-29,7,17,Completed,Standard,6.4,15.11,7.38,119.15
50987,6473,2025-03-30,8,18,Completed,Standard,7.87,87.84,46.91,724.89
50988,14704,2025-02-05,6,14,Completed,Next-Day,25.48,33.05,13.11,225.88
50989,4931,2024-11-06,1,2,Completed,Express,11.14,53.66,11.27,183.39
50990,4628,2025-12-18,5,11,Completed,Standard,5.54,11.84,3.48,58.75
50991,14655,2025-01-31,7,17,Completed,Standard,6.17,0.0,21.62,336.59
50992,11024,2025-11-10,4,9,Completed,Standard,4.37,0.0,2.33,39.92
50993,13020,2025-09-11,5,11,Completed,Next-Day,19.8,0.81,1.08,36.36
50994,10965,2024-12-05,3,8,Completed,Standard,4.11,19.11,3.44,56.69
50995,13856,2025-11-22,4,9,Completed,Express,11.4,10.99,9.31,153.69
50996,8448,2025-08-26,2,4,Completed,Standard,4.25,0.0,43.11,663.26
50997,487,2024-11-18,3,7,Completed,Standard,3.77,293.33,75.82,1162.7
50998,249,2025-12-30,3,8,Completed,Standard,3.95,15.72,16.98,263.47
50999,2004,2025-02-22,5,11,Returned,Standard,5.43,12.33,5.72,92.92
51000,5919,2025-04-24,4,9,Completed,Express,12.07,0.55,1.07,28.45
51001,3392,2025-12-08,7,17,Completed,Standard,6.1,30.11,12.11,191.27
51002,10121,2025-08-15,8,20,Completed,Economy,4.82,8.07,28.37,438.48
51003,11204,2025-03-15,1,3,Completed,Express,11.49,1.22,5.92,101.97
51004,3381,2025-06-22,2,4,Completed,Standard,5.07,1.31,1.74,31.62
51005,9163,2025-04-20,5,10,Completed,Standard,4.75,4.7,9.06,143.26
51006,13926,2023-11-12,4,9,Completed,Standard,4.58,18.12,12.4,194.08
51007,527,2025-12-08,8,19,Completed,Standard,6.69,48.32,9.7,154.89
51008,6213,2024-06-11,3,8,Completed,Express,11.17,24.64,6.9,116.63
51009,8915,2024-11-21,2,4,Completed,Standard,4.04,56.67,17.85,276.89
51010,12910,2025-11-05,1,1,Completed,Economy,2.87,1.82,0.3,7.43
51011,4548,2024-10-30,3,7,Completed,Standard,4.35,1.56,2.07,36.02
51012,8113,2025-05-19,4,9,Completed,Economy,3.02,8.95,15.7,243.0
51013,7519,2025-03-05,3,5,Completed,Express,10.66,17.04,6.76,113.96
51014,2336,2025-07-02,4,9,Completed,Standard,5.1,10.59,6.67,107.1
51015,1119,2025-11-01,4,9,Completed,Standard,5.3,36.46,14.46,226.38
51016,9073,2025-11-17,4,9,Completed,Standard,4.94,57.71,37.19,573.35
51017,5462,2025-12-23,3,5,Completed,Standard,4.5,25.43,19.38,300.8
51018,14855,2024-11-15,7,17,Completed,Economy,4.14,1.15,3.77,61.75
51019,313,2025-12-31,2,4,Completed,Economy,2.83,5.84,7.77,121.64
51020,4327,2025-08-21,1,2,Completed,Express,13.47,0.0,8.61,145.01
51021,9903,2025-12-31,5,11,Completed,Standard,5.21,16.65,23.77,368.56
51022,13686,2025-08-17,3,5,Completed,Standard,4.18,25.96,22.4,346.58
51023,6245,2025-07-09,8,18,Completed,Standard,7.15,0.0,5.58,92.49
51024,5470,2025-05-31,3,5,Completed,Next-Day,17.34,0.0,23.43,375.44
51025,8621,2025-07-09,5,10,Cancelled,Express,14.47,4.97,6.61,115.47
51026,12630,2024-09-26,4,9,Completed,Next-Day,20.82,0.0,1.86,49.32
51027,12628,2025-12-05,1,3,Completed,Standard,4.56,48.8,33.4,515.17
51028,10272,2024-11-28,6,12,Completed,Standard,6.12,4.74,52.08,802.17
51029,1439,2025-09-12,4,9,Completed,Express,13.43,33.2,47.15,734.2
51030,9947,2025-07-05,1,1,Cancelled,Standard,3.93,42.33,16.79,260.61
51031,289,2025-09-16,4,9,Completed,Standard,5.16,0.0,8.88,140.93
51032,12673,2024-04-20,3,6,Completed,Economy,2.62,7.03,45.05,691.3
51033,9342,2024-07-20,8,20,Completed,Express,20.05,12.25,39.31,620.96
51034,13653,2023-11-04,1,1,Completed,Standard,4.97,53.64,41.61,641.05
51035,622,2025-05-30,6,13,Returned,Express,14.51,0.0,12.46,204.94
51036,11432,2025-12-31,1,1,Completed,Next-Day,22.19,0.0,1.79,49.62
51037,10620,2024-09-07,7,16,Completed,Express,18.97,56.82,32.59,517.2
51038,8798,2025-03-10,1,1,Completed,Express,11.57,10.63,22.18,350.55
51039,4875,2024-12-29,2,4,Completed,Standard,4.68,23.13,16.48,256.63
51040,5068,2024-10-19,1,2,Completed,Standard,4.43,5.3,7.04,112.07
51041,13409,2024-12-10,6,15,Completed,Standard,7.51,23.2,19.02,298.31
51042,458,2024-04-21,8,18,Completed,Next-Day,23.45,7.96,12.82,219.39
51043,725,2025-08-05,4,9,Returned,Economy,2.75,0.0,1.86,31.18
51044,9927,2024-04-20,5,10,Completed,Standard,5.65,17.48,32.56,503.29
51045,10374,2025-12-31,4,9,Completed,Express,14.49,45.77,14.13,230.44
51046,12482,2025-09-09,8,20,Completed,Express,17.26,10.87,28.24,448.97
51047,5677,2024-05-09,1,1,Completed,Economy,2.68,3.16,4.24,67.5
51048,7701,2024-04-02,1,1,Completed,Next-Day,17.04,12.79,8.84,152.17
51049,14113,2024-07-16,2,4,Completed,Standard,5.39,45.9,25.68,397.93
51050,12573,2025-07-17,4,9,Completed,Standard,5.16,0.0,4.42,72.7
51051,13792,2024-10-26,8,19,Cancelled,Standard,6.97,0.0,6.79,110.72
51052,14411,2024-03-10,4,9,Completed,Standard,4.55,0.0,1.05,20.64
51053,13314,2025-12-31,1,2,Completed,Express,12.34,159.26,32.95,515.96
51054,13627,2025-12-03,2,4,Completed,Standard,4.66,62.47,21.64,335.43
51055,5606,2024-10-28,5,11,Completed,Express,13.44,17.82,16.96,272.72
51056,6837,2025-02-21,3,7,Cancelled,Express,10.86,6.65,5.46,94.33
51057,6552,2025-12-31,6,12,Completed,Express,17.17,44.32,13.57,224.55
51058,6930,2024-04-01,1,1,Completed,Express,12.92,0.0,2.24,47.15
51059,12062,2023-11-24,8,19,Completed,Standard,7.12,1.13,1.51,30.14
51060,14118,2025-09-17,7,17,Completed,Standard,6.82,0.0,7.09,115.25
51061,465,2024-05-27,3,7,Completed,Next-Day,16.38,0.0,48.67,760.29
51062,7558,2024-09-01,1,2,Completed,Next-Day,21.06,3.96,1.57,45.08
51063,11710,2025-05-30,4,9,Completed,Standard,5.46,15.84,41.71,642.99
51064,11180,2025-09-09,5,10,Completed,Next-Day,22.41,46.48,13.01,221.32
51065,9392,2025-05-01,2,4,Completed,Economy,2.78,0.0,29.16,448.47
51066,11120,2025-06-19,4,9,Completed,Standard,4.87,0.0,1.9,33.91
51067,14784,2024-07-26,3,6,Completed,Economy,2.39,62.93,24.03,369.76
51068,8551,2023-12-08,1,2,Completed,Express,12.49,0.0,10.14,167.5
51069,7795,2025-05-30,2,4,Cancelled,Standard,4.7,0.0,1.43,26.56
51070,13584,2025-04-16,3,7,Completed,Standard,4.33,0.0,5.05,81.48
51071,7676,2025-10-07,5,11,Completed,Standard,4.9,6.52,4.11,67.69
51072,12077,2025-12-31,5,11,Completed,Economy,3.08,8.5,11.3,175.84
51073,10722,2025-12-19,1,1,Completed,Standard,3.85,28.35,56.36,865.4
51074,11704,2024-07-05,4,9,Completed,Express,11.89,0.0,2.23,46.01
51075,5520,2023-12-15,3,7,Cancelled,Standard,4.22,0.0,0.8,16.44
51076,13917,2025-08-18,6,15,Completed,Standard,5.93,52.08,69.26,1064.63
51077,12498,2025-11-28,4,9,Completed,Standard,4.55,19.64,26.12,403.82
51078,10877,2024-05-26,4,9,Completed,Standard,5.16,10.5,18.4,286.45
51079,3088,2025-12-07,3,7,Cancelled,Express,9.48,6.78,4.27,74.73
51080,6961,2025-02-22,8,18,Completed,Express,21.2,15.71,9.9,172.51
51081,839,2025-12-31,3,8,Completed,Standard,4.09,6.93,4.4,71.39
51082,11804,2025-09-21,4,9,Completed,Next-Day,19.28,12.22,16.26,267.8
51083,776,2024-08-25,6,15,Completed,Standard,6.25,6.68,17.03,266.58
51084,13739,2025-03-12,2,4,Completed,Express,10.35,53.43,14.96,239.02
51085,10097,2025-12-20,8,18,Completed,Next-Day,28.5,30.29,9.05,166.89
51086,5290,2024-05-01,6,15,Completed,Next-Day,27.42,3.3,21.49,355.97
51087,1194,2025-11-05,7,16,Completed,Standard,7.53,0.0,9.28,149.35
51088,11141,2024-01-16,4,9,Completed,Standard,4.85,46.49,43.66,672.26
51089,14369,2024-04-23,2,4,Completed,Standard,4.39,0.0,1.45,26.54
51090,3736,2023-12-12,2,4,Completed,Next-Day,13.48,12.56,6.97,119.95
