return_id,order_id,return_date,return_reason,refund_amount
6924,55531,2025-01-05,Customer Changed Mind,16.47
6925,55541,2024-12-04,Late Delivery,193.11
6926,55545,2025-11-11,Customer Changed Mind,71.78
6927,55548,2025-06-25,Customer Changed Mind,24.33
6928,55557,2024-03-03,Late Delivery,25.6
6929,55560,2023-11-19,Wrong Item,72.22
6930,55582,2024-05-20,Size Issue,950.79
6931,55592,2025-02-22,Customer Changed Mind,476.09
6932,55597,2024-05-11,Size Issue,267.15
6933,55618,2026-01-14,Wrong Item,267.61
6934,55619,2025-09-24,Damaged,226.09
6935,55620,2025-07-11,Poor Quality,107.57
6936,55627,2025-07-20,Damaged,152.34
6937,55634,2025-05-20,Size Issue,87.64
6938,55640,2025-11-05,Late Delivery,127.32
6939,55649,2024-05-03,Size Issue,115.3
6940,55699,2025-01-17,Size Issue,691.82
6941,55708,2025-10-24,Customer Changed Mind,205.32
6942,55711,2026-01-12,Poor Quality,41.89
6943,55714,2026-01-07,Damaged,331.26
6944,55715,2024-10-20,Poor Quality,86.99
6945,55726,2024-11-23,Size Issue,353.42
6946,55750,2024-12-17,Size Issue,275.92
6947,55756,2024-07-22,Late Delivery,271.52
6948,55764,2025-09-25,Size Issue,12.18
6949,55765,2025-05-19,Size Issue,243.63
6950,55777,2025-05-01,Late Delivery,109.94
6951,55778,2025-09-03,Size Issue,96.28
6952,55800,2025-11-15,Damaged,114.53
6953,55809,2025-10-20,Late Delivery,34.82
6954,55817,2025-05-30,Poor Quality,295.24
6955,55819,2025-03-09,Wrong Item,31.52
6956,55820,2026-01-07,Size Issue,614.6
6957,55824,2024-02-22,Size Issue,138.7
6958,55840,2025-07-28,Damaged,119.12
6959,55870,2024-09-08,Poor Quality,192.28
6960,55873,2023-10-09,Size Issue,406.46
6961,55876,2025-07-11,Late Delivery,847.33
6962,55884,2025-09-11,Damaged,452.6
6963,55887,2025-10-02,Poor Quality,483.25
6964,55888,2024-04-03,Late Delivery,122.13
6965,55891,2026-01-22,Damaged,107.11
6966,55899,2024-01-06,Size Issue,150.82
6967,55908,2024-08-24,Damaged,44.94
6968,55915,2025-02-22,Damaged,521.73
6969,55918,2025-05-20,Customer Changed Mind,321.17
6970,55933,2025-06-24,Poor Quality,96.19
6971,55962,2025-12-06,Customer Changed Mind,93.39
6972,55969,2025-08-05,Damaged,238.48
6973,55977,2025-06-03,Size Issue,581.91
6974,55979,2024-11-14,Size Issue,417.62
6975,55983,2024-03-31,Size Issue,23.44
6976,55985,2025-11-16,Wrong Item,30.79
6977,56002,2025-06-22,Size Issue,110.37
6978,56009,2024-07-18,Poor Quality,484.62
6979,56030,2026-01-24,Poor Quality,570.73
6980,56048,2025-08-26,Poor Quality,80.75
6981,56055,2024-08-17,Customer Changed Mind,76.67
6982,56057,2026-01-29,Late Delivery,241.75
6983,56060,2024-10-09,Customer Changed Mind,9.31
6984,56075,2026-01-10,Customer Changed Mind,75.42
6985,56083,2024-08-24,Wrong Item,112.3
6986,56089,2025-04-03,Damaged,36.73
6987,56111,2024-07-04,Damaged,124.77
6988,56116,2025-08-29,Damaged,423.89
6989,56119,2024-12-15,Poor Quality,317.64
6990,56133,2025-02-21,Size Issue,668.27
6991,56135,2025-02-05,Damaged,436.05
6992,56145,2025-10-10,Size Issue,504.53
6993,56146,2026-01-06,Customer Changed Mind,57.05
6994,56158,2025-02-23,Wrong Item,485.11
6995,56187,2025-10-09,Poor Quality,246.76
6996,56193,2025-04-29,Customer Changed Mind,131.2
6997,56195,2026-01-23,Size Issue,666.25
6998,56203,2025-12-22,Size Issue,25.36
6999,56213,2024-10-21,Late Delivery,230.49
7000,56228,2025-09-22,Damaged,232.53
7001,56238,2025-12-26,Poor Quality,98.41
7002,56242,2024-04-18,Wrong Item,507.09
7003,56243,2025-05-22,Customer Changed Mind,602.84
7004,56259,2024-08-26,Wrong Item,322.29
7005,56260,2025-12-29,Customer Changed Mind,125.41
7006,56266,2024-12-18,Poor Quality,476.64
7007,56282,2025-12-09,Customer Changed Mind,171.44
7008,56285,2025-10-14,Wrong Item,142.66
7009,56301,2024-02-23,Poor Quality,31.44
7010,56322,2025-06-10,Poor Quality,294.37
7011,56327,2025-01-29,Customer Changed Mind,22.85
7012,56330,2024-02-29,Wrong Item,339.92
7013,56331,2025-05-08,Size Issue,60.37
7014,56343,2025-08-30,Damaged,256.3
7015,56353,2024-03-05,Late Delivery,211.34
7016,56358,2024-12-04,Damaged,619.97
7017,56373,2025-07-24,Customer Changed Mind,28.35
7018,56384,2024-09-14,Size Issue,323.95
7019,56388,2024-07-08,Damaged,189.97
7020,56389,2025-10-24,Wrong Item,470.43
7021,56403,2025-12-29,Customer Changed Mind,35.58
7022,56435,2025-06-16,Late Delivery,81.61
7023,56437,2026-01-02,Size Issue,273.96
7024,56441,2025-02-26,Damaged,122.74
7025,56453,2024-11-29,Damaged,241.54
7026,56471,2025-03-26,Late Delivery,810.23
7027,56483,2025-12-04,Late Delivery,101.69
7028,56494,2024-01-08,Damaged,42.21
7029,56496,2025-04-05,Wrong Item,384.57
7030,56508,2025-01-01,Wrong Item,38.85
7031,56511,2025-04-05,Customer Changed Mind,278.35
7032,56515,2025-12-07,Poor Quality,458.6
7033,56526,2026-01-08,Wrong Item,21.31
7034,56532,2025-08-08,Wrong Item,144.78
7035,56551,2025-04-20,Wrong Item,70.24
7036,56570,2025-11-08,Damaged,60.25
7037,56573,2023-05-22,Damaged,261.72
7038,56579,2025-08-13,Customer Changed Mind,249.5
7039,56588,2024-11-12,Damaged,437.19
7040,56594,2025-11-04,Size Issue,113.74
7041,56602,2025-07-05,Poor Quality,83.56
7042,56605,2024-02-18,Customer Changed Mind,57.3
7043,56608,2025-04-18,Poor Quality,157.71
7044,56618,2024-06-04,Damaged,420.24
7045,56637,2024-10-08,Wrong Item,179.11
7046,56644,2025-03-29,Late Delivery,79.29
7047,56646,2024-11-21,Damaged,698.85
7048,56653,2024-01-14,Wrong Item,223.45
7049,56663,2025-06-21,Damaged,315.32
7050,56664,2025-06-25,Damaged,29.56
7051,56665,2026-01-29,Late Delivery,98.37
7052,56684,2025-11-09,Poor Quality,852.2
7053,56696,2025-08-18,Late Delivery,102.0
7054,56702,2025-06-24,Late Delivery,313.41
7055,56712,2023-08-23,Late Delivery,166.59
7056,56719,2025-12-19,Late Delivery,175.27
7057,56721,2024-06-29,Customer Changed Mind,271.52
7058,56722,2024-03-23,Customer Changed Mind,186.45
7059,56746,2025-09-05,Poor Quality,13.87
7060,56756,2023-11-06,Damaged,332.97
7061,56758,2025-01-15,Wrong Item,229.07
7062,56768,2024-01-26,Size Issue,222.69
7063,56770,2026-01-07,Poor Quality,409.14
7064,56772,2024-12-17,Poor Quality,48.51
7065,56779,2025-10-12,Size Issue,590.92
7066,56788,2025-01-18,Late Delivery,611.87
7067,56789,2024-07-21,Wrong Item,21.69
7068,56790,2024-11-26,Size Issue,240.04
7069,56791,2024-03-30,Wrong Item,44.9
7070,56798,2026-01-20,Size Issue,99.2
7071,56803,2025-12-04,Customer Changed Mind,171.42
7072,56809,2026-01-07,Damaged,171.39
7073,56851,2025-06-23,Wrong Item,78.68
7074,56854,2025-05-19,Poor Quality,175.38
7075,56859,2024-08-28,Wrong Item,622.98
7076,56882,2025-07-23,Poor Quality,160.34
7077,56883,2025-01-27,Wrong Item,37.76
7078,56884,2025-07-15,Wrong Item,587.99
7079,56894,2026-01-25,Wrong Item,76.12
7080,56904,2024-12-20,Wrong Item,40.23
7081,56907,2025-02-24,Damaged,52.08
7082,56926,2023-12-04,Poor Quality,9.43
7083,56929,2025-10-16,Poor Quality,62.53
7084,56932,2024-06-07,Damaged,69.26
7085,56937,2025-12-28,Size Issue,82.5
7086,56949,2025-12-17,Customer Changed Mind,472.89
7087,56967,2025-10-23,Damaged,68.95
7088,57015,2025-08-10,Customer Changed Mind,80.48
7089,57017,2023-09-04,Customer Changed Mind,98.47
7090,57018,2025-06-01,Customer Changed Mind,134.54
7091,57019,2025-04-12,wrong item,252.42
7092,57032,2024-09-26,Late Delivery,60.27
7093,57044,2023-12-20,Size Issue,415.6
7094,57048,2024-12-30,Customer Changed Mind,264.1
7095,57079,2025-09-26,Late Delivery,249.63
7096,57090,2024-07-23,Damaged,512.39
7097,57092,2025-12-29,Late Delivery,66.59
7098,57103,2024-04-09,Customer Changed Mind,20.9
7099,57117,2025-09-20,Size Issue,34.99
7100,57121,2025-10-19,Customer Changed Mind,25.86
7101,57122,2026-01-24,Customer Changed Mind,225.46
7102,57144,2025-10-28,Late Delivery,117.81
7103,57145,2025-02-22,Poor Quality,284.37
7104,57148,2024-10-20,Damaged,626.23
7105,57151,2025-09-01,Customer Changed Mind,27.89
7106,57157,2024-12-04,Late Delivery,269.95
7107,57173,2025-11-24,Poor Quality,224.23
7108,57184,2025-11-22,Poor Quality,158.51
7109,57189,2025-02-03,Customer Changed Mind,119.23
7110,57193,2025-01-12,Size Issue,50.15
7111,57195,2024-05-07,Wrong Item,387.56
7112,57203,2026-01-25,Customer Changed Mind,284.37
7113,57216,2025-10-23,Damaged,263.91
7114,57219,2025-12-23,Damaged,582.08
7115,57235,2024-03-11,Size Issue,61.06
7116,57253,2025-12-05,Customer Changed Mind,228.64
7117,57267,2025-02-03,Damaged,295.09
7118,57273,2024-10-05,Damaged,302.19
7119,57293,2023-12-11,Damaged,86.45
7120,57298,2025-01-28,Damaged,130.29
7121,57327,2024-01-28,Damaged,177.11
7122,57330,2025-06-19,Wrong Item,132.58
7123,57337,2023-05-12,Damaged,254.48
7124,57350,2025-10-25,Poor Quality,192.73
7125,57359,2025-03-04,Size Issue,432.62
7126,57375,2025-07-31,Customer Changed Mind,283.36
7127,57395,2025-06-04,Damaged,185.92
7128,57409,2024-05-31,Customer Changed Mind,114.21
7129,57411,2025-03-27,Size Issue,61.87
7130,57416,2025-04-15,Size Issue,10.82
7131,57419,2026-01-13,Damaged,359.9
7132,57431,2024-11-20,Wrong Item,190.53
7133,57435,2025-08-20,late delivery,120.46
7134,57437,2026-01-01,Wrong Item,28.53
7135,57438,2024-05-04,Poor Quality,119.81
7136,57453,2024-02-01,Late Delivery,35.5
7137,57462,2025-11-09,Customer Changed Mind,228.93
7138,57463,2024-05-02,Size Issue,151.05
7139,57464,2025-11-06,Poor Quality,151.45
7140,57483,2023-06-11,Damaged,17.93
7141,57497,2025-04-05,Customer Changed Mind,392.64
7142,57500,2024-08-01,Wrong Item,51.77
7143,57502,2025-11-13,Poor Quality,218.76
7144,57504,2024-10-04,Customer Changed Mind,50.86
7145,57510,2025-04-23,Size Issue,449.46
7146,57521,2023-11-27,Size Issue,123.13
7147,57522,2025-04-03,Late Delivery,176.39
7148,57541,2026-01-14,Wrong Item,228.71
7149,57549,2026-01-17,Size Issue,201.64
7150,57552,2025-06-11,Late Delivery,190.95
7151,57559,2025-01-25,Customer Changed Mind,53.32
7152,57573,2025-01-02,Customer Changed Mind,188.66
7153,57590,2025-12-10,Wrong Item,111.39
7154,57595,2025-12-31,Wrong Item,569.47
7155,57620,2025-11-16,Wrong Item,61.33
7156,57621,2025-12-22,Late Delivery,1019.75
7157,57630,2023-08-09,Size Issue,261.24
7158,57636,2025-07-05,Wrong Item,172.05
7159,57637,2023-12-26,Late Delivery,123.39
7160,57649,2025-12-29,Size Issue,67.57
7161,57650,2026-01-22,Wrong Item,501.94
7162,57663,2025-04-15,Late Delivery,193.01
7163,57677,2025-10-02,Damaged,480.71
7164,57685,2025-01-06,Poor Quality,414.99
7165,57686,2025-03-04,Size Issue,15.06
7166,57687,2023-10-05,Customer Changed Mind,144.55
7167,57688,2024-12-13,Damaged,478.12
7168,57693,2026-01-18,Damaged,176.33
7169,57697,2025-02-24,Size Issue,316.87
7170,57702,2024-02-12,Size Issue,557.3
7171,57703,2025-11-07,Damaged,265.63
7172,57706,2025-06-26,Size Issue,52.9
7173,57713,2025-05-15,Late Delivery,154.43
7174,57718,2025-06-20,Size Issue,70.6
7175,57720,2026-01-15,Size Issue,41.32
7176,57730,2024-03-26,Damaged,245.61
7177,57735,2025-02-14,Damaged,379.28
7178,57745,2025-09-28,Late Delivery,74.56
7179,57746,2025-08-28,Wrong Item,108.83
7180,57749,2025-08-08,Customer Changed Mind,140.88
7181,57750,2024-07-26,Wrong Item,206.02
7182,57757,2025-07-24,Size Issue,115.11
7183,57758,2026-01-19,Damaged,121.27
7184,57764,2025-10-29,Customer Changed Mind,700.9
7185,57768,2025-06-21,Wrong Item,269.72
7186,57780,2025-06-22,Size Issue,174.7
7187,57782,2025-12-14,Size Issue,105.98
7188,57785,2025-08-20,Size Issue,231.36
7189,57787,2025-02-03,Size Issue,858.58
7190,57792,2024-11-06,Damaged,25.85
7191,57794,2025-04-19,Size Issue,471.88
7192,57807,2025-10-28,Damaged,429.49
7193,57808,2023-07-19,Damaged,47.04
7194,57810,2025-12-06,Wrong Item,377.03
7195,57815,2025-10-31,Customer Changed Mind,233.38
7196,57819,2025-05-19,Wrong Item,353.37
7197,57832,2024-10-04,Damaged,156.46
7198,57836,2025-08-09,Size Issue,24.73
7199,57840,2024-12-16,Wrong Item,802.84
7200,57842,2025-11-01,Damaged,207.01
7201,57843,2025-01-21,Late Delivery,166.28
7202,57864,2025-06-06,Customer Changed Mind,111.38
7203,57868,2025-02-22,Size Issue,105.17
7204,57870,2024-05-15,Wrong Item,509.44
7205,57871,2026-01-01,Late Delivery,116.69
7206,57874,2025-04-25,Customer Changed Mind,149.52
7207,57911,2025-04-13,Size Issue,19.21
7208,57921,2026-01-07,Damaged,86.61
7209,57944,2025-09-06,Late Delivery,331.43
7210,57948,2025-12-16,Late Delivery,37.92
7211,57957,2024-05-04,Size Issue,60.43
7212,57978,2026-01-08,Late Delivery,231.35
7213,57979,2024-03-25,Wrong Item,206.67
7214,57993,2024-09-02,Size Issue,517.56
7215,57999,2026-01-21,Late Delivery,107.22
7216,58004,2025-09-29,Customer Changed Mind,389.5
7217,58018,2025-12-16,Customer Changed Mind,28.79
7218,58019,2025-06-19,Damaged,506.92
7219,58039,2026-01-07,Damaged,833.63
7220,58045,2025-12-18,Wrong Item,38.3
7221,58047,2025-07-02,Poor Quality,28.75
7222,58050,2025-09-18,Size Issue,24.52
7223,58057,2024-11-05,Poor Quality,358.48
7224,58062,2024-11-09,Size Issue,267.11
7225,58082,2025-02-22,Customer Changed Mind,357.86
7226,58093,2024-01-17,Customer Changed Mind,552.15
7227,58095,2024-09-06,Size Issue,209.74
7228,58124,2025-06-11,Late Delivery,39.56
7229,58128,2024-12-30,Size Issue,104.31
7230,58135,2025-09-28,Size Issue,524.53
7231,58140,2025-10-29,Wrong Item,247.7
7232,58145,2025-03-12,Customer Changed Mind,33.85
7233,58162,2025-01-23,Wrong Item,843.68
7234,58164,2025-06-19,Customer Changed Mind,154.05
7235,58168,2025-09-29,Wrong Item,147.11
7236,58179,2025-04-08,Poor Quality,132.78
7237,58184,2025-06-10,Damaged,516.42
7238,58190,2025-07-26,Wrong Item,86.73
7239,58193,2024-05-12,Damaged,17.21
7240,58200,2024-12-16,Late Delivery,10.43
7241,58214,2026-01-05,Poor Quality,80.52
7242,58230,2025-03-09,Damaged,412.03
7243,58231,2025-07-29,Size Issue,70.53
7244,58236,2024-05-12,Size Issue,346.18
7245,58242,2023-09-15,Wrong Item,228.26
7246,58245,2024-08-16,Customer Changed Mind,205.47
7247,58254,2025-12-25,Size Issue,233.31
7248,58258,2026-01-16,Damaged,85.87
7249,58261,2025-11-05,Size Issue,470.66
7250,58274,2025-02-05,Damaged,73.42
7251,58275,2025-01-08,Size Issue,210.81
7252,58298,2024-03-18,Wrong Item,134.68
7253,58303,2024-04-06,Late Delivery,96.06
7254,58305,2025-06-04,Wrong Item,142.47
7255,58310,2025-02-05,Poor Quality,121.72
7256,58339,2024-07-07,Poor Quality,134.53
7257,58341,2024-07-01,Wrong Item,382.77
7258,58342,2025-10-13,Customer Changed Mind,86.09
7259,58343,2024-01-04,Customer Changed Mind,41.65
7260,58357,2025-10-23,Late Delivery,129.34
7261,58358,2025-12-04,Damaged,493.01
7262,58359,2025-10-21,Poor Quality,213.93
7263,58372,2025-06-20,Size Issue,364.54
7264,58375,2025-08-08,Size Issue,320.94
7265,58376,2025-10-28,Late Delivery,366.57
7266,58377,2025-11-04,late delivery,315.38
7267,58378,2024-01-04,Wrong Item,108.04
7268,58380,2025-11-07,Poor Quality,611.73
7269,58388,2025-05-06,Customer Changed Mind,56.03
7270,58389,2025-04-25,Size Issue,327.08
7271,58390,2026-01-15,Damaged,252.75
7272,58392,2025-12-27,Size Issue,663.91
7273,58398,2024-12-02,Wrong Item,22.83
7274,58428,2025-08-28,Customer Changed Mind,297.1
7275,58431,2025-08-19,Damaged,443.39
7276,58446,2024-12-27,Late Delivery,49.77
7277,58452,2025-12-23,Poor Quality,495.02
7278,58455,2025-08-05,Damaged,277.83
7279,58460,2024-03-23,Size Issue,361.99
7280,58462,2024-01-31,Size Issue,210.28
7281,58463,2024-12-09,Damaged,926.72
7282,58473,2025-12-09,Size Issue,344.14
7283,58491,2025-01-18,Damaged,91.84
7284,58502,2025-02-20,Size Issue,186.04
7285,58507,2025-02-07,Wrong Item,621.98
7286,58515,2024-11-12,Customer Changed Mind,40.92
7287,58520,2025-01-25,Damaged,263.15
7288,58522,2026-01-05,Size Issue,579.81
7289,58546,2025-03-31,Size Issue,85.27
7290,58548,2024-09-10,Size Issue,289.1
7291,58552,2025-10-26,Damaged,103.32
7292,58563,2025-10-11,Damaged,91.13
7293,58585,2025-04-01,Customer Changed Mind,154.16
7294,58592,2024-12-13,Wrong Item,317.4
7295,58606,2025-01-18,Customer Changed Mind,179.83
7296,58608,2025-06-30,Late Delivery,122.3
7297,58621,2025-08-11,Late Delivery,147.61
7298,58622,2025-11-16,Customer Changed Mind,105.77
7299,58643,2025-02-05,Size Issue,142.93
7300,58644,2025-09-05,Poor Quality,429.47
7301,58659,2024-04-19,Damaged,401.09
7302,58682,2026-01-22,Damaged,68.25
7303,58686,2024-03-10,Poor Quality,374.2
7304,58689,2024-07-20,Size Issue,78.82
7305,58693,2024-10-08,Late Delivery,644.79
7306,58699,2025-01-13,Damaged,50.96
7307,58702,2024-04-02,Late Delivery,119.77
7308,58709,2024-11-30,Size Issue,628.08
7309,58712,2025-06-16,Size Issue,156.3
7310,58723,2024-12-26,Size Issue,106.31
7311,58725,2025-05-09,Damaged,478.37
7312,58728,2023-12-18,Customer Changed Mind,121.39
7313,58741,2024-10-16,Wrong Item,183.28
7314,58749,2025-05-09,Customer Changed Mind,535.08
7315,58753,2025-11-15,Size Issue,246.84
7316,58757,2025-04-27,Wrong Item,60.47
7317,58759,2025-10-15,Poor Quality,172.49
7318,58770,2025-08-04,Customer Changed Mind,278.38
7319,58776,2025-02-03,Late Delivery,102.32
7320,58780,2026-01-25,Damaged,130.78
7321,58786,2025-10-14,Size Issue,230.56
7322,58790,2026-01-17,Customer Changed Mind,824.88
7323,58792,2026-01-07,Poor Quality,437.1
7324,58809,2025-08-19,Customer Changed Mind,239.59
7325,58812,2024-08-17,Damaged,221.91
7326,58813,2024-06-17,Size Issue,245.56
7327,58834,2023-10-25,Customer Changed Mind,189.67
7328,58847,2025-06-05,Customer Changed Mind,54.97
7329,58862,2024-11-25,Poor Quality,18.15
7330,58867,2025-08-09,Late Delivery,57.78
7331,58887,2025-08-04,Poor Quality,864.2
7332,58907,2024-09-09,Customer Changed Mind,34.41
7333,58909,2025-02-16,Wrong Item,278.28
7334,58916,2025-10-27,Size Issue,463.72
7335,58922,2024-09-21,Size Issue,20.78
7336,58924,2025-06-14,Size Issue,211.67
7337,58926,2025-07-08,Late Delivery,332.66
7338,58931,2025-01-07,Damaged,192.69
7339,58938,2025-10-26,Size Issue,201.72
7340,58947,2025-10-14,Poor Quality,172.67
7341,58951,2025-03-25,Size Issue,435.65
7342,58954,2025-03-16,Damaged,871.52
7343,58960,2024-01-09,Wrong Item,40.24
7344,58971,2024-09-24,Late Delivery,266.89
7345,58975,2025-12-10,Late Delivery,28.5
7346,58979,2024-06-16,Late Delivery,51.6
7347,58982,2024-08-12,Poor Quality,761.26
7348,59010,2025-05-05,Damaged,179.04
7349,59014,2023-05-09,Damaged,369.88
7350,59046,2024-12-11,Size Issue,668.73
7351,59052,2026-01-08,Poor Quality,165.11
7352,59078,2025-06-29,Poor Quality,63.6
7353,59083,2025-03-27,Size Issue,275.39
7354,59086,2025-09-09,Size Issue,643.89
7355,59103,2024-10-13,Poor Quality,193.4
7356,59114,2025-11-23,Poor Quality,265.79
7357,59122,2024-08-25,Wrong Item,402.75
7358,59124,2024-12-26,Wrong Item,364.46
7359,59139,2025-10-24,Late Delivery,478.44
7360,59150,2026-01-11,Wrong Item,30.86
7361,59155,2026-01-03,Late Delivery,411.87
7362,59157,2023-11-30,Size Issue,706.48
7363,59171,2025-12-21,Wrong Item,34.56
7364,59172,2025-08-30,Damaged,337.07
7365,59175,2024-04-11,Size Issue,190.73
7366,59179,2025-02-22,Size Issue,153.74
7367,59183,2025-03-09,Customer Changed Mind,394.91
7368,59190,2025-05-28,Wrong Item,30.26
7369,59202,2026-01-22,Size Issue,31.87
7370,59205,2025-04-28,Size Issue,718.37
7371,59210,2025-11-17,Damaged,296.5
7372,59211,2025-07-06,Damaged,118.55
7373,59215,2024-07-17,Poor Quality,197.7
7374,59216,2025-10-06,Size Issue,97.3
7375,59223,2025-01-10,Damaged,406.04
7376,59228,2025-08-20,Wrong Item,734.75
7377,59233,2026-01-09,Damaged,486.84
7378,59242,2025-09-02,Customer Changed Mind,28.7
7379,59248,2024-02-08,Damaged,31.69
7380,59270,2025-10-26,Size Issue,83.83
7381,59280,2024-06-17,Poor Quality,231.35
7382,59284,2025-10-10,Wrong Item,97.77
7383,59289,2025-01-01,Size Issue,916.86
7384,59304,2025-10-15,Poor Quality,47.19
7385,59309,2025-08-27,Damaged,587.67
7386,59321,2025-09-28,Damaged,219.81
7387,59327,2024-09-18,Poor Quality,81.12
7388,59330,2024-08-29,Poor Quality,67.25
7389,59344,2025-11-17,Damaged,63.96
7390,59348,2026-01-06,Damaged,72.14
7391,59352,2025-10-02,Size Issue,535.11
7392,59353,2025-01-26,Wrong Item,603.48
7393,59365,2025-08-12,Wrong Item,277.62
7394,59375,2025-03-15,Size Issue,112.55
7395,59382,2025-09-04,Size Issue,36.83
7396,59384,2025-08-27,Size Issue,105.07
7397,59411,2025-10-19,Size Issue,239.18
7398,59413,2026-01-20,Customer Changed Mind,73.02
7399,59423,2025-07-30,Poor Quality,297.88
7400,59438,2025-07-23,Damaged,101.98
7401,59444,2024-05-22,Damaged,887.81
7402,59452,2024-06-04,Size Issue,84.87
7403,59453,2025-10-09,Late Delivery,255.71
7404,59461,2026-01-21,Poor Quality,213.37
7405,59469,2025-09-23,Late Delivery,42.16
7406,59474,2026-01-07,Size Issue,602.79
7407,59484,2025-07-22,Late Delivery,256.72
7408,59489,2025-10-09,Wrong Item,23.29
7409,59503,2025-06-06,Size Issue,110.82
7410,59504,2026-01-21,Late Delivery,675.93
7411,59522,2024-03-08,Wrong Item,86.62
7412,59531,2025-09-01,Late Delivery,77.69
7413,59555,2024-12-31,Wrong Item,1118.83
7414,59560,2025-04-29,Damaged,590.97
7415,59569,2025-03-08,Size Issue,339.05
7416,59582,2025-06-09,Wrong Item,170.17
7417,59590,2025-07-15,Size Issue,192.7
7418,59606,2025-05-08,Size Issue,76.33
7419,59613,2025-08-03,Customer Changed Mind,145.01
7420,59629,2023-12-06,Damaged,52.45
7421,59631,2025-08-20,Wrong Item,357.76
7422,59635,2025-09-22,Customer Changed Mind,33.14
7423,59636,2025-11-27,Late Delivery,72.2
7424,59640,2025-06-03,Late Delivery,196.2
7425,59641,2025-09-03,Wrong Item,499.03
