order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,item_revenue,unit_cost,total_cost,gross_profit
107634,49423,100,1,10.45,0.0,0.0,10.45,6.63,6.63,3.82
107635,49423,245,1,30.34,0.05,1.52,28.82,23.38,23.38,5.44
107636,49423,313,4,34.29,0.0,0.0,137.16,25.34,101.36,35.8
107637,49424,17,1,338.44,0.05,16.92,321.52,247.44,247.44,74.08
107638,49424,323,1,17.19,0.0,0.0,17.19,10.19,10.19,7.0
107639,49424,110,2,16.93,0.05,1.69,32.17,6.43,12.86,19.31
107640,49425,116,4,8.12,0.0,0.0,32.48,3.44,13.76,18.72
107641,49425,132,2,30.52,0.2,12.21,48.83,11.05,22.1,26.73
107642,49425,36,2,224.54,0.0,0.0,449.08,177.26,354.52,94.56
107643,49425,3,1,485.25,0.05,24.26,460.99,402.2,402.2,58.79
107644,49426,339,2,13.16,0.05,1.32,25.0,8.65,17.3,7.7
107645,49426,87,2,44.34,0.3,26.6,62.08,22.51,45.02,17.06
107646,49426,116,2,8.45,0.05,0.84,16.06,3.44,6.88,9.18
107647,49427,245,4,31.32,0.0,0.0,125.28,23.38,93.52,31.76
107648,49427,249,3,84.29,0.0,0.0,252.87,59.34,178.02,74.85
107649,49428,313,2,34.3,0.0,0.0,68.6,25.34,50.68,17.92
107650,49429,417,2,9.78,0.2,3.91,15.65,5.83,11.66,3.99
107651,49430,249,2,83.09,0.05,8.31,157.87,59.34,118.68,39.19
107652,49431,335,2,16.41,0.05,1.64,31.18,9.53,19.06,12.12
107653,49431,249,4,82.69,0.05,16.54,314.22,59.34,237.36,76.86
107654,49431,406,3,24.32,0.0,0.0,72.96,17.71,53.13,19.83
107655,49432,37,1,196.25,0.1,19.62,176.63,179.42,179.42,-2.79
107656,49432,313,3,34.96,0.1,10.49,94.39,25.34,76.02,18.37
107657,49433,104,1,8.4,0.15,1.26,7.14,6.0,6.0,1.14
107658,49434,313,1,33.83,0.0,0.0,33.83,25.34,25.34,8.49
107659,49434,379,1,5.69,0.25,1.42,4.27,3.4,3.4,0.87
107660,49435,129,3,25.66,0.05,3.85,73.13,14.4,43.2,29.93
107661,49435,313,1,35.28,0.1,3.53,31.75,25.34,25.34,6.41
107662,49435,236,1,37.89,0.0,0.0,37.89,24.96,24.96,12.93
107663,49436,151,1,45.46,0.2,9.09,36.37,24.28,24.28,12.09
107664,49436,215,3,32.53,0.1,9.76,87.83,17.19,51.57,36.26
107665,49436,53,2,81.54,0.1,16.31,146.77,69.22,138.44,8.33
107666,49437,26,3,157.7,0.0,0.0,473.1,114.63,343.89,129.21
107667,49438,153,3,32.21,0.0,0.0,96.63,10.37,31.11,65.52
107668,49438,280,1,42.85,0.0,0.0,42.85,35.28,35.28,7.57
107669,49439,280,4,42.93,0.0,0.0,171.72,35.28,141.12,30.6
107670,49440,114,1,53.36,0.3,16.01,37.35,13.53,13.53,23.82
107671,49440,186,5,8.24,0.05,2.06,39.14,5.41,27.05,12.09
107672,49441,158,2,27.1,0.2,10.84,43.36,23.64,47.28,-3.92
107673,49442,174,4,7.47,0.0,0.0,29.88,5.08,20.32,9.56
107674,49443,369,2,32.04,0.05,3.2,60.88,10.81,21.62,39.26
107675,49443,313,2,35.4,0.1,7.08,63.72,25.34,50.68,13.04
107676,49444,420,2,25.21,0.0,0.0,50.42,16.7,33.4,17.02
107677,49445,282,3,11.51,0.1,3.45,31.08,6.62,19.86,11.22
107678,49445,44,3,81.41,0.05,12.21,232.02,75.44,226.32,5.7
107679,49446,245,3,30.34,0.1,9.1,81.92,23.38,70.14,11.78
107680,49446,174,1,7.62,0.05,0.38,7.24,5.08,5.08,2.16
107681,49447,77,2,134.67,0.1,26.93,242.41,76.79,153.58,88.83
107682,49448,371,4,13.19,0.05,2.64,50.12,6.45,25.8,24.32
107683,49448,323,1,16.7,0.05,0.84,15.86,10.19,10.19,5.67
107684,49449,132,1,30.8,0.0,0.0,30.8,11.05,11.05,19.75
107685,49450,326,2,57.06,0.3,34.24,79.88,25.09,50.18,29.7
107686,49450,98,4,6.3,0.1,2.52,22.68,3.23,12.92,9.76
107687,49451,360,3,30.74,0.05,4.61,87.61,12.47,37.41,50.2
107688,49451,328,4,23.75,0.0,0.0,95.0,8.39,33.56,61.44
107689,49451,174,3,7.49,0.0,0.0,22.47,5.08,15.24,7.23
107690,49451,62,1,129.79,0.0,0.0,129.79,112.66,112.66,17.13
107691,49452,431,1,76.02,0.1,7.6,68.42,52.94,52.94,15.48
107692,49452,222,3,35.16,0.15,15.82,89.66,16.89,50.67,38.99
107693,49453,474,1,73.24,0.2,14.65,58.59,49.71,49.71,8.88
107694,49453,158,2,27.8,0.0,0.0,55.6,23.64,47.28,8.32
107695,49454,63,3,105.11,0.2,63.07,252.26,65.06,195.18,57.08
107696,49454,3,1,487.8,0.15,73.17,414.63,402.2,402.2,12.43
107697,49454,347,2,11.05,0.0,0.0,22.1,4.06,8.12,13.98
107698,49454,99,2,24.21,0.05,2.42,46.0,9.98,19.96,26.04
107699,49455,10,1,336.12,0.0,0.0,336.12,271.08,271.08,65.04
107700,49456,13,1,87.41,0.0,0.0,87.41,71.12,71.12,16.29
107701,49456,3,1,496.1,0.3,148.83,347.27,402.2,402.2,-54.93
107702,49457,479,1,110.75,0.1,11.08,99.67,58.89,58.89,40.78
107703,49458,358,1,16.19,0.05,0.81,15.38,9.37,9.37,6.01
107704,49459,43,1,32.92,0.0,0.0,32.92,19.72,19.72,13.2
107705,49460,497,1,27.47,0.0,0.0,27.47,16.72,16.72,10.75
107706,49460,48,1,67.79,0.25,16.95,50.84,42.51,42.51,8.33
107707,49461,431,1,74.93,0.05,3.75,71.18,52.94,52.94,18.24
107708,49461,315,2,17.74,0.15,5.32,30.16,9.92,19.84,10.32
107709,49462,129,2,25.46,0.05,2.55,48.37,14.4,28.8,19.57
107710,49463,181,4,9.23,0.15,5.54,31.38,5.83,23.32,8.06
107711,49463,13,1,87.02,0.05,4.35,82.67,71.12,71.12,11.55
107712,49464,469,1,147.17,0.15,22.08,125.09,67.39,67.39,57.7
107713,49464,383,1,29.47,0.05,1.47,28.0,19.06,19.06,8.94
107714,49465,148,2,47.72,0.1,9.54,85.9,35.24,70.48,15.42
107715,49465,313,2,34.35,0.0,0.0,68.7,25.34,50.68,18.02
107716,49466,148,1,47.43,0.0,0.0,47.43,35.24,35.24,12.19
107717,49466,97,1,5.43,0.05,0.27,5.16,2.58,2.58,2.58
107718,49466,100,2,10.68,0.1,2.14,19.22,6.63,13.26,5.96
107719,49466,292,1,18.48,0.0,0.0,18.48,11.35,11.35,7.13
107720,49467,136,4,52.99,0.0,0.0,211.96,34.98,139.92,72.04
107721,49467,339,1,13.23,0.05,0.66,12.57,8.65,8.65,3.92
107722,49467,104,2,8.59,0.0,0.0,17.18,6.0,12.0,5.18
107723,49468,155,3,109.47,0.05,16.42,311.99,71.03,213.09,98.9
107724,49469,84,3,31.13,0.2,18.68,74.71,14.23,42.69,32.02
107725,49470,100,2,10.45,0.0,0.0,20.9,6.63,13.26,7.64
107726,49470,350,1,39.55,0.0,0.0,39.55,18.89,18.89,20.66
107727,49470,7,1,407.33,0.0,0.0,407.33,394.26,394.26,13.07
107728,49471,36,2,225.52,0.1,45.1,405.94,177.26,354.52,51.42
107729,49471,335,2,16.37,0.0,0.0,32.74,9.53,19.06,13.68
107730,49471,407,4,17.42,0.05,3.48,66.2,11.53,46.12,20.08
107731,49471,317,1,48.53,0.2,9.71,38.82,26.15,26.15,12.67
107732,49471,313,1,34.73,0.3,10.42,24.31,25.34,25.34,-1.03
107733,49472,110,4,16.5,0.0,0.0,66.0,6.43,25.72,40.28
107734,49472,129,1,25.66,0.0,0.0,25.66,14.4,14.4,11.26
107735,49472,3,1,484.44,0.0,0.0,484.44,402.2,402.2,82.24
107736,49472,129,1,25.51,0.15,3.83,21.68,14.4,14.4,7.28
107737,49473,129,1,25.67,0.3,7.7,17.97,14.4,14.4,3.57
107738,49473,129,2,25.19,0.0,0.0,50.38,14.4,28.8,21.58
107739,49473,129,1,26.1,0.05,1.31,24.79,14.4,14.4,10.39
107740,49474,127,2,76.69,0.05,7.67,145.71,53.56,107.12,38.59
107741,49474,68,1,139.45,0.0,0.0,139.45,79.4,79.4,60.05
107742,49475,13,1,84.76,0.0,0.0,84.76,71.12,71.12,13.64
107743,49475,36,1,225.65,0.05,11.28,214.37,177.26,177.26,37.11
107744,49475,100,2,10.81,0.0,0.0,21.62,6.63,13.26,8.36
107745,49475,456,4,41.1,0.05,8.22,156.18,38.87,155.48,0.7
107746,49475,127,2,77.12,0.05,7.71,146.53,53.56,107.12,39.41
107747,49476,148,1,47.61,0.05,2.38,45.23,35.24,35.24,9.99
107748,49477,1,1,200.32,0.0,0.0,200.32,172.63,172.63,27.69
107749,49477,313,2,33.9,0.1,6.78,61.02,25.34,50.68,10.34
107750,49477,129,2,25.22,0.15,7.57,42.87,14.4,28.8,14.07
107751,49478,313,4,35.14,0.1,14.06,126.5,25.34,101.36,25.14
107752,49478,313,3,35.16,0.0,0.0,105.48,25.34,76.02,29.46
107753,49479,465,2,25.41,0.15,7.62,43.2,12.47,24.94,18.26
107754,49479,336,3,6.9,0.05,1.04,19.66,4.77,14.31,5.35
107755,49480,70,2,77.79,0.05,7.78,147.8,57.01,114.02,33.78
107756,49480,313,3,34.76,0.0,0.0,104.28,25.34,76.02,28.26
107757,49481,1,3,194.48,0.25,145.86,437.58,172.63,517.89,-80.31
107758,49481,191,1,13.49,0.3,4.05,9.44,6.35,6.35,3.09
107759,49481,313,2,35.14,0.25,17.57,52.71,25.34,50.68,2.03
107760,49481,10,1,330.45,0.05,16.52,313.93,271.08,271.08,42.85
107761,49481,43,1,32.22,0.1,3.22,29.0,19.72,19.72,9.28
107762,49482,147,3,49.65,0.1,14.9,134.05,32.67,98.01,36.04
107763,49483,174,2,7.48,0.1,1.5,13.46,5.08,10.16,3.3
107764,49483,115,3,29.13,0.25,21.85,65.54,14.02,42.06,23.48
107765,49484,1,2,192.82,0.0,0.0,385.64,172.63,345.26,40.38
107766,49485,171,1,58.59,0.2,11.72,46.87,22.16,22.16,24.71
107767,49485,3,1,473.45,0.05,23.67,449.78,402.2,402.2,47.58
107768,49485,1,1,192.76,0.05,9.64,183.12,172.63,172.63,10.49
107769,49486,313,1,34.52,0.0,0.0,34.52,25.34,25.34,9.18
107770,49486,158,3,26.85,0.05,4.03,76.52,23.64,70.92,5.6
107771,49487,299,1,15.62,0.0,0.0,15.62,9.21,9.21,6.41
107772,49487,289,2,40.93,0.0,0.0,81.86,39.13,78.26,3.6
107773,49488,431,1,74.6,0.0,0.0,74.6,52.94,52.94,21.66
107774,49489,5,1,156.4,0.0,0.0,156.4,135.37,135.37,21.03
107775,49489,479,2,108.26,0.3,64.96,151.56,58.89,117.78,33.78
107776,49490,129,2,25.05,0.0,0.0,50.1,14.4,28.8,21.3
107777,49490,331,2,31.91,0.1,6.38,57.44,19.33,38.66,18.78
107778,49490,245,1,29.93,0.0,0.0,29.93,23.38,23.38,6.55
107779,49490,216,1,46.27,0.0,0.0,46.27,29.46,29.46,16.81
107780,49490,80,4,43.72,0.0,0.0,174.88,29.35,117.4,57.48
107781,49491,148,3,48.58,0.0,0.0,145.74,35.24,105.72,40.02
107782,49491,401,3,5.95,0.0,0.0,17.85,3.94,11.82,6.03
107783,49491,66,3,58.37,0.15,26.27,148.84,35.94,107.82,41.02
107784,49492,36,2,228.16,0.05,22.82,433.5,177.26,354.52,78.98
107785,49492,441,2,122.87,0.05,12.29,233.45,86.3,172.6,60.85
107786,49492,236,2,37.86,0.0,0.0,75.72,24.96,49.92,25.8
107787,49492,313,1,34.28,0.0,0.0,34.28,25.34,25.34,8.94
107788,49493,486,1,32.69,0.05,1.63,31.06,21.94,21.94,9.12
107789,49493,204,4,33.63,0.05,6.73,127.79,11.23,44.92,82.87
107790,49493,245,2,29.54,0.0,0.0,59.08,23.38,46.76,12.32
107791,49493,36,1,224.51,0.0,0.0,224.51,177.26,177.26,47.25
107792,49494,162,2,25.52,0.0,0.0,51.04,15.67,31.34,19.7
107793,49495,404,4,33.49,0.1,13.4,120.56,30.18,120.72,-0.16
107794,49495,129,1,25.11,0.0,0.0,25.11,14.4,14.4,10.71
107795,49495,313,3,34.27,0.05,5.14,97.67,25.34,76.02,21.65
107796,49495,72,1,93.78,0.0,0.0,93.78,51.6,51.6,42.18
107797,49495,404,3,34.15,0.3,30.73,71.72,30.18,90.54,-18.82
107798,49496,473,4,81.89,0.1,32.76,294.8,37.06,148.24,146.56
107799,49496,200,1,5.95,0.0,0.0,5.95,2.9,2.9,3.05
107800,49497,43,2,32.05,0.0,0.0,64.1,19.72,39.44,24.66
107801,49497,384,1,16.05,0.05,0.8,15.25,11.82,11.82,3.43
107802,49497,191,2,13.42,0.25,6.71,20.13,6.35,12.7,7.43
107803,49498,469,2,148.36,0.0,0.0,296.72,67.39,134.78,161.94
107804,49499,148,4,46.66,0.2,37.33,149.31,35.24,140.96,8.35
107805,49499,171,2,57.79,0.1,11.56,104.02,22.16,44.32,59.7
107806,49500,68,2,137.22,0.0,0.0,274.44,79.4,158.8,115.64
107807,49500,222,1,33.95,0.0,0.0,33.95,16.89,16.89,17.06
107808,49500,389,2,34.34,0.2,13.74,54.94,22.79,45.58,9.36
107809,49501,148,2,48.43,0.3,29.06,67.8,35.24,70.48,-2.68
107810,49502,188,4,36.18,0.15,21.71,123.01,11.64,46.56,76.45
107811,49502,313,3,34.38,0.0,0.0,103.14,25.34,76.02,27.12
107812,49502,148,2,47.96,0.1,9.59,86.33,35.24,70.48,15.85
107813,49502,404,2,32.96,0.2,13.18,52.74,30.18,60.36,-7.62
107814,49503,89,2,5.32,0.0,0.0,10.64,2.87,5.74,4.9
107815,49503,313,3,35.37,0.0,0.0,106.11,25.34,76.02,30.09
107816,49504,3,1,483.18,0.05,24.16,459.02,402.2,402.2,56.82
107817,49505,403,1,8.7,0.2,1.74,6.96,7.45,7.45,-0.49
107818,49506,410,1,42.87,0.05,2.14,40.73,24.48,24.48,16.25
107819,49506,175,1,45.13,0.0,0.0,45.13,16.34,16.34,28.79
107820,49507,3,1,484.41,0.0,0.0,484.41,402.2,402.2,82.21
107821,49508,210,2,14.72,0.0,0.0,29.44,7.52,15.04,14.4
107822,49508,313,3,33.97,0.05,5.1,96.81,25.34,76.02,20.79
107823,49508,479,2,109.25,0.15,32.78,185.72,58.89,117.78,67.94
107824,49508,88,1,60.33,0.2,12.07,48.26,31.7,31.7,16.56
107825,49509,145,2,108.05,0.0,0.0,216.1,37.57,75.14,140.96
107826,49510,87,1,44.39,0.3,13.32,31.07,22.51,22.51,8.56
107827,49511,168,4,38.2,0.0,0.0,152.8,17.64,70.56,82.24
107828,49511,497,6,28.58,0.0,0.0,171.48,16.72,100.32,71.16
107829,49512,60,2,34.3,0.0,0.0,68.6,10.81,21.62,46.98
107830,49513,313,3,35.05,0.0,0.0,105.15,25.34,76.02,29.13
107831,49513,331,2,31.4,0.1,6.28,56.52,19.33,38.66,17.86
107832,49513,153,2,33.02,0.1,6.6,59.44,10.37,20.74,38.7
107833,49514,296,2,35.98,0.0,0.0,71.96,25.26,50.52,21.44
107834,49515,250,1,106.78,0.1,10.68,96.1,46.12,46.12,49.98
107835,49515,330,2,37.33,0.05,3.73,70.93,23.14,46.28,24.65
107836,49515,13,2,85.17,0.0,0.0,170.34,71.12,142.24,28.1
107837,49516,229,2,38.58,0.0,0.0,77.16,27.33,54.66,22.5
107838,49516,236,4,38.86,0.1,15.54,139.9,24.96,99.84,40.06
107839,49516,150,1,98.84,0.0,0.0,98.84,68.12,68.12,30.72
107840,49517,27,1,516.97,0.3,155.09,361.88,426.59,426.59,-64.71
107841,49518,165,2,132.81,0.0,0.0,265.62,97.56,195.12,70.5
107842,49519,313,1,34.99,0.0,0.0,34.99,25.34,25.34,9.65
107843,49519,353,2,14.14,0.15,4.24,24.04,8.59,17.18,6.86
107844,49519,175,2,46.92,0.2,18.77,75.07,16.34,32.68,42.39
107845,49519,45,2,35.15,0.0,0.0,70.3,24.68,49.36,20.94
107846,49520,129,1,25.63,0.0,0.0,25.63,14.4,14.4,11.23
107847,49521,8,1,402.58,0.0,0.0,402.58,310.12,310.12,92.46
107848,49521,148,2,47.88,0.0,0.0,95.76,35.24,70.48,25.28
107849,49522,431,2,75.58,0.05,7.56,143.6,52.94,105.88,37.72
107850,49522,17,1,340.91,0.0,0.0,340.91,247.44,247.44,93.47
107851,49523,252,3,30.01,0.0,0.0,90.03,18.51,55.53,34.5
107852,49523,66,3,60.71,0.1,18.21,163.92,35.94,107.82,56.1
107853,49523,158,2,26.58,0.0,0.0,53.16,23.64,47.28,5.88
107854,49523,438,2,86.21,0.0,0.0,172.42,61.84,123.68,48.74
107855,49524,329,1,26.15,0.0,0.0,26.15,18.77,18.77,7.38
107856,49524,3,1,495.04,0.0,0.0,495.04,402.2,402.2,92.84
107857,49524,17,1,334.32,0.0,0.0,334.32,247.44,247.44,86.88
107858,49525,3,1,488.41,0.0,0.0,488.41,402.2,402.2,86.21
107859,49525,313,2,34.83,0.0,0.0,69.66,25.34,50.68,18.98
107860,49525,186,3,8.26,0.05,1.24,23.54,5.41,16.23,7.31
107861,49525,271,1,7.75,0.05,0.39,7.36,5.52,5.52,1.84
107862,49525,367,2,23.04,0.05,2.3,43.78,8.9,17.8,25.98
107863,49526,193,2,12.53,0.15,3.76,21.3,6.21,12.42,8.88
107864,49526,186,1,7.97,0.05,0.4,7.57,5.41,5.41,2.16
107865,49527,329,3,26.76,0.0,0.0,80.28,18.77,56.31,23.97
107866,49527,313,2,34.93,0.15,10.48,59.38,25.34,50.68,8.7
107867,49528,171,1,57.37,0.1,5.74,51.63,22.16,22.16,29.47
107868,49528,471,1,53.09,0.05,2.65,50.44,29.32,29.32,21.12
107869,49528,59,2,61.47,0.0,0.0,122.94,40.13,80.26,42.68
107870,49528,68,2,134.92,0.1,26.98,242.86,79.4,158.8,84.06
107871,49529,329,1,26.28,0.0,0.0,26.28,18.77,18.77,7.51
107872,49529,158,1,27.52,0.0,0.0,27.52,23.64,23.64,3.88
107873,49530,16,2,184.47,0.15,55.34,313.6,131.57,263.14,50.46
107874,49530,104,2,8.73,0.0,0.0,17.46,6.0,12.0,5.46
107875,49530,306,2,18.46,0.1,3.69,33.23,12.86,25.72,7.51
107876,49530,315,1,17.87,0.1,1.79,16.08,9.92,9.92,6.16
107877,49531,174,2,7.59,0.0,0.0,15.18,5.08,10.16,5.02
107878,49531,17,1,343.54,0.1,34.35,309.19,247.44,247.44,61.75
107879,49531,468,1,44.05,0.15,6.61,37.44,22.55,22.55,14.89
107880,49532,313,4,34.38,0.05,6.88,130.64,25.34,101.36,29.28
107881,49532,472,1,128.73,0.0,0.0,128.73,101.35,101.35,27.38
107882,49532,451,2,150.52,0.0,0.0,301.04,94.09,188.18,112.86
107883,49532,465,2,25.75,0.1,5.15,46.35,12.47,24.94,21.41
107884,49532,144,1,125.86,0.0,0.0,125.86,89.8,89.8,36.06
107885,49533,498,1,56.8,0.2,11.36,45.44,19.13,19.13,26.31
107886,49533,36,2,222.2,0.05,22.22,422.18,177.26,354.52,67.66
107887,49534,413,3,20.49,0.0,0.0,61.47,13.28,39.84,21.63
107888,49534,169,2,40.75,0.1,8.15,73.35,12.68,25.36,47.99
107889,49535,155,2,106.45,0.0,0.0,212.9,71.03,142.06,70.84
107890,49535,36,2,215.75,0.0,0.0,431.5,177.26,354.52,76.98
107891,49535,382,2,34.49,0.2,13.8,55.18,13.35,26.7,28.48
107892,49536,279,2,6.76,0.0,0.0,13.52,4.34,8.68,4.84
107893,49536,374,3,11.86,0.05,1.78,33.8,4.94,14.82,18.98
107894,49536,36,2,223.37,0.1,44.67,402.07,177.26,354.52,47.55
107895,49537,147,2,50.61,0.0,0.0,101.22,32.67,65.34,35.88
107896,49538,125,1,49.44,0.0,0.0,49.44,25.9,25.9,23.54
107897,49538,313,2,35.35,0.05,3.54,67.16,25.34,50.68,16.48
107898,49539,174,3,7.47,0.25,5.6,16.81,5.08,15.24,1.57
107899,49540,357,3,12.69,0.2,7.61,30.46,3.61,10.83,19.63
107900,49541,193,1,12.89,0.25,3.22,9.67,6.21,6.21,3.46
107901,49541,3,1,488.6,0.1,48.86,439.74,402.2,402.2,37.54
107902,49542,313,4,33.58,0.1,13.43,120.89,25.34,101.36,19.53
107903,49542,171,2,57.02,0.0,0.0,114.04,22.16,44.32,69.72
107904,49542,465,4,25.57,0.1,10.23,92.05,12.47,49.88,42.17
107905,49543,236,4,38.43,0.05,7.69,146.03,24.96,99.84,46.19
107906,49543,96,5,29.85,0.1,14.92,134.33,7.3,36.5,97.83
107907,49543,358,1,16.68,0.1,1.67,15.01,9.37,9.37,5.64
107908,49543,279,1,6.71,0.0,0.0,6.71,4.34,4.34,2.37
107909,49543,148,2,48.34,0.0,0.0,96.68,35.24,70.48,26.2
107910,49544,272,1,12.29,0.0,0.0,12.29,9.87,9.87,2.42
107911,49545,405,2,52.43,0.15,15.73,89.13,37.48,74.96,14.17
107912,49545,309,3,39.14,0.05,5.87,111.55,20.47,61.41,50.14
107913,49545,476,2,53.97,0.1,10.79,97.15,29.05,58.1,39.05
107914,49545,36,2,225.52,0.1,45.1,405.94,177.26,354.52,51.42
107915,49546,313,3,34.42,0.0,0.0,103.26,25.34,76.02,27.24
107916,49546,103,2,22.72,0.25,11.36,34.08,10.34,20.68,13.4
107917,49546,313,2,35.13,0.0,0.0,70.26,25.34,50.68,19.58
107918,49546,473,1,80.64,0.05,4.03,76.61,37.06,37.06,39.55
107919,49546,313,4,33.96,0.0,0.0,135.84,25.34,101.36,34.48
107920,49547,171,1,57.78,0.3,17.33,40.45,22.16,22.16,18.29
107921,49547,371,2,13.58,0.05,1.36,25.8,6.45,12.9,12.9
107922,49547,44,2,84.53,0.1,16.91,152.15,75.44,150.88,1.27
107923,49548,3,1,473.74,0.15,71.06,402.68,402.2,402.2,0.48
107924,49548,104,3,8.51,0.25,6.38,19.15,6.0,18.0,1.15
107925,49548,148,1,47.53,0.05,2.38,45.15,35.24,35.24,9.91
107926,49549,313,3,34.66,0.0,0.0,103.98,25.34,76.02,27.96
107927,49549,1,1,190.08,0.1,19.01,171.07,172.63,172.63,-1.56
107928,49550,350,1,39.24,0.2,7.85,31.39,18.89,18.89,12.5
107929,49550,20,1,556.87,0.0,0.0,556.87,406.76,406.76,150.11
107930,49550,5,1,152.86,0.0,0.0,152.86,135.37,135.37,17.49
107931,49551,390,3,18.23,0.0,0.0,54.69,15.43,46.29,8.4
107932,49552,100,3,10.72,0.0,0.0,32.16,6.63,19.89,12.27
107933,49552,68,3,134.07,0.05,20.11,382.1,79.4,238.2,143.9
107934,49552,199,1,46.9,0.1,4.69,42.21,19.09,19.09,23.12
107935,49553,148,2,47.56,0.05,4.76,90.36,35.24,70.48,19.88
107936,49553,331,1,33.02,0.15,4.95,28.07,19.33,19.33,8.74
107937,49553,168,1,37.67,0.2,7.53,30.14,17.64,17.64,12.5
107938,49554,223,1,128.43,0.1,12.84,115.59,76.25,76.25,39.34
107939,49554,171,1,56.73,0.05,2.84,53.89,22.16,22.16,31.73
107940,49554,124,1,40.23,0.15,6.03,34.2,15.62,15.62,18.58
107941,49555,176,2,27.78,0.2,11.11,44.45,13.22,26.44,18.01
107942,49556,279,6,6.93,0.1,4.16,37.42,4.34,26.04,11.38
107943,49556,36,1,225.79,0.1,22.58,203.21,177.26,177.26,25.95
107944,49556,5,1,156.06,0.0,0.0,156.06,135.37,135.37,20.69
107945,49557,27,1,517.92,0.05,25.9,492.02,426.59,426.59,65.43
107946,49557,313,2,34.81,0.2,13.92,55.7,25.34,50.68,5.02
107947,49557,75,2,34.17,0.3,20.5,47.84,17.38,34.76,13.08
107948,49558,308,3,10.41,0.05,1.56,29.67,7.69,23.07,6.6
107949,49558,325,3,21.63,0.0,0.0,64.89,9.76,29.28,35.61
107950,49558,133,1,141.73,0.2,28.35,113.38,106.1,106.1,7.28
107951,49558,186,2,8.19,0.15,2.46,13.92,5.41,10.82,3.1
107952,49559,93,3,28.05,0.3,25.24,58.91,8.24,24.72,34.19
107953,49560,290,1,35.71,0.1,3.57,32.14,30.34,30.34,1.8
107954,49561,100,2,10.68,0.1,2.14,19.22,6.63,13.26,5.96
107955,49562,44,2,82.55,0.0,0.0,165.1,75.44,150.88,14.22
107956,49563,313,2,34.45,0.0,0.0,68.9,25.34,50.68,18.22
107957,49563,437,1,85.85,0.0,0.0,85.85,77.15,77.15,8.7
107958,49564,457,1,34.35,0.0,0.0,34.35,19.24,19.24,15.11
107959,49564,254,3,24.65,0.1,7.4,66.55,12.33,36.99,29.56
107960,49564,313,3,35.52,0.0,0.0,106.56,25.34,76.02,30.54
107961,49564,175,2,44.93,0.0,0.0,89.86,16.34,32.68,57.18
107962,49565,256,1,13.55,0.0,0.0,13.55,7.27,7.27,6.28
107963,49566,106,1,29.19,0.1,2.92,26.27,13.85,13.85,12.42
107964,49567,313,4,34.81,0.05,6.96,132.28,25.34,101.36,30.92
107965,49567,95,3,7.42,0.1,2.23,20.03,4.61,13.83,6.2
107966,49567,75,1,34.03,0.0,0.0,34.03,17.38,17.38,16.65
107967,49567,435,3,92.19,0.0,0.0,276.57,73.78,221.34,55.23
107968,49567,129,3,25.36,0.05,3.8,72.28,14.4,43.2,29.08
107969,49568,162,1,25.09,0.05,1.25,23.84,15.67,15.67,8.17
107970,49569,3,1,483.38,0.1,48.34,435.04,402.2,402.2,32.84
107971,49569,210,3,14.44,0.1,4.33,38.99,7.52,22.56,16.43
107972,49570,174,2,7.59,0.0,0.0,15.18,5.08,10.16,5.02
107973,49570,323,1,17.38,0.1,1.74,15.64,10.19,10.19,5.45
107974,49571,248,2,143.5,0.3,86.1,200.9,62.0,124.0,76.9
107975,49572,174,1,7.53,0.0,0.0,7.53,5.08,5.08,2.45
107976,49572,280,1,44.15,0.25,11.04,33.11,35.28,35.28,-2.17
107977,49573,386,2,54.47,0.1,10.89,98.05,36.68,73.36,24.69
107978,49573,110,2,17.61,0.1,3.52,31.7,6.43,12.86,18.84
107979,49573,313,1,35.46,0.0,0.0,35.46,25.34,25.34,10.12
107980,49574,313,2,35.11,0.0,0.0,70.22,25.34,50.68,19.54
107981,49574,58,5,28.16,0.0,0.0,140.8,16.32,81.6,59.2
107982,49574,379,1,5.63,0.25,1.41,4.22,3.4,3.4,0.82
107983,49574,357,2,12.41,0.1,2.48,22.34,3.61,7.22,15.12
107984,49574,498,2,56.4,0.05,5.64,107.16,19.13,38.26,68.9
107985,49575,468,4,45.54,0.3,54.65,127.51,22.55,90.2,37.31
107986,49575,100,1,10.49,0.0,0.0,10.49,6.63,6.63,3.86
107987,49575,414,2,31.73,0.0,0.0,63.46,25.03,50.06,13.4
107988,49576,479,4,107.96,0.0,0.0,431.84,58.89,235.56,196.28
107989,49576,471,2,54.06,0.15,16.22,91.9,29.32,58.64,33.26
107990,49577,248,3,141.45,0.3,127.3,297.05,62.0,186.0,111.05
107991,49577,89,2,5.37,0.0,0.0,10.74,2.87,5.74,5.0
107992,49578,156,3,67.87,0.0,0.0,203.61,28.76,86.28,117.33
107993,49579,148,4,47.2,0.2,37.76,151.04,35.24,140.96,10.08
107994,49580,186,2,8.13,0.0,0.0,16.26,5.41,10.82,5.44
107995,49580,204,3,33.72,0.05,5.06,96.1,11.23,33.69,62.41
107996,49580,36,1,224.61,0.05,11.23,213.38,177.26,177.26,36.12
107997,49581,497,1,28.05,0.0,0.0,28.05,16.72,16.72,11.33
107998,49581,432,1,95.73,0.0,0.0,95.73,71.63,71.63,24.1
107999,49582,236,1,39.24,0.05,1.96,37.28,24.96,24.96,12.32
